unique_id,text,relevance_0_true,relevance_1_true,relevance_2_true,relevance_0_pred,relevance_1_pred,relevance_2_pred,consistency_relevance_0,consistency_relevance_1,consistency_relevance_2,correct_1,tp_1,tn_1,fp_1,fn_1,correct_2,tp_2,tn_2,fp_2,fn_2,correct_3,tp_3,tn_3,fp_3,fn_3
601,Wecall for future Climate Conferences to be hosted by small island developing states.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
604,We are not the contributors but the victims.,1,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
605,"As extreme weather events visit our shores with greater frequency and ferocity,and the steady destruction of sea-level rise, coral bleaching and oceanacidification gnaw at the foundations of our economy, land and culture, we arehere to remind you of the urgency of this fight.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
606,Category 5 Tropical Cyclones are now a norm in my country causingirrecoverable losses and damages to our economy.,1,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
607,—this is a stark reminder ofwhat we will continue to lose in years to come if we fail to take ambitious actiontoday.,1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
608,Within the current convention processes we must see significant actiontowards implementing Article 8 on Loss & Damage.,0,1,0,0,0,1,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",0,0,1,0,1,0,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
616,Vanuatu notes with concern the substantial gap between currently committedmitigation targets and the action needed to limit warming to 1.5°C above preindustriallevels.,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
617,"Although Vanuatu’s contributions to global emissions arenegligible, we are committed to leading the way to a renewable future.",0,1,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0
619,All nations must raise their ambition and implement significant sectorwideemission reductions as a matter of urgency.,0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
620,"Mr President, Vanuatu fully backs your Presidency in your emphasis onachieving an adequate global response to the unavoidable loss and damage causedby climate impacts.",0,1,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0
621,"COP 23 must make an immediate and strong decision on theWarsaw International Mechanism (WIM) that raises the profile of loss anddamage within the convention, with new and additional finance to helpdeveloping nations cope with unavoidable economic and non-economic losses ofclimate change.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
623,Bringing oceans into the climate convention is ofhigh importance.,0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
624,"In this context, Vanuatu reiterates that the Adaptation Fundshall serve the Paris Agreement.",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
625,"We insist that climate action needs adequate, reliable, long-term finance support.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
627,"The targeted 100 billion USD per year ofpublic sector finance must urgently be mobilized for climate adaptation,mitigation and loss & damage actions, ensuring simplified access for developingcountry Parties.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
628,"Mr President, we wish to see that vulnerability to climate change and naturaldisasters be considered in the graduation preparation of countries from LDCs; asnatural disasters such as tropical cyclone can entirely erase a country’s economyin a few hours.",0,1,0,0,1,0,0.6666666666666666,0.6666666666666666,1.0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0
629,"Vanuatu embraces the vision of global climate action that actively promoteshuman rights, gender equality and sustainable development for all Parties.",0,0,1,1,0,0,1.0,1.0,1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
630,"To borrow a phrase from the Peoples’ Climate March: to change everything, weneed everyone.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
631,"We have been encouraged by the determination shown by so many at this COP,but progress is insufficient without action.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
632,"Your Excellency, COP President, thisis a great opportunity for the Pacific, we, the small island developing states needunited leadership now for an ambitious outcome of this Islands COP, we surviveor we sink together.",0,0,1,0,0,1,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0
634,"Thank you Mr. President, Indonesia would like to congratulate Poland for assuming the COP -24 Presidency .",1,0,0,0,1,0,0.6666666666666666,0.6666666666666666,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
635,We thank the Government and the people of Katowice for their hospitality.,1,0,0,1,0,0,0.6666666666666666,0.6666666666666666,1.0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
637,"We are confident , that under your very able leadership, Mr. President, we could adop t a balance – comprehensive Paris Agreement rule book, result ing from a transparent, inclusive, and country driven process es, and applicable to all with the principle of CBDR -RC.",0,1,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0
638,"  Mr. President,  Indonesia is one among countries which ratified the Paris Agreement , less than one year after the adoption of the agreement.",1,0,0,0,1,0,0.6666666666666666,0.6666666666666666,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
639,"We have set an ambitious unconditional target of 29% up to 41% conditional target of emission reduction from 2030 BAU scenario, with forestry and energy as the major targeted sectors.",1,0,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
640,"Adaptation is an important part of our NDC, with three target area of climate resilience , namely economy, social and livelihood, and lastly ecosystem and landscape.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
641,"  Our nation al values and goals will enable us to meet our commitment under the Paris Agree ment, mandating that all citizens have the right for good environment, and that natural resources are governed by the states for the greatest prosperity of the citizens in Sustainable way, as reflected in our Constitution 1945’s Articles 28 H and Article 33.",0,1,0,1,0,1,0.6666666666666666,1.0,0.6666666666666666,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
644,"The increasing roles of Non -Party stakeholders are encouraging and very dynamic , from the sub-national government, private sectors, civil societies to grassroots, as well as the supports from the parliament,   and judiciary for enforcement .",1,0,0,1,0,0,0.6666666666666666,0.6666666666666666,1.0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
646," Mr. President ,  The recent IPCC’s Special Report on Global Warming of 1.5o C, highlighted the importance of early action against climate change, which makes the role of pre -2020 ambition even more critical.",0,1,0,1,0,0,0.6666666666666666,0.6666666666666666,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
647,"Therefore, Indonesia would like to urge our d eveloped country par tners , to meet their pre -2020 commitment , and to rapidly increase their ambition in meeting the objectives of the Paris Agreement , both in emission reduction and in providing means of implementation , to developing countries .",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
648,"  Mr. President,  We recognized , the importance for all countries to transform , to low emission and climate resilience development pathway .",1,0,0,0,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
650,"Indonesia , would like to see fair and just international policies that are conducive for both international and national interests.",0,0,1,0,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0
651,We could not accept the use of environmental issues including climate to be a means of disguise trade dis crimination against developing countries.,0,0,1,0,1,0,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
653,"Indonesia assures you our good faith to achieving concrete results in Katowice , and looks forward to support your leadership by working together constructively with other Parties.",0,1,0,0,0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
655," Mr. President, Your Excellencies, Distinguished Guests, Ladies and Gentlemen, I would like to congratulate you, Mr. P resident , on your election as the President of COP 24 , and I am confident that you will lead this process in an open, transparent and inclusive manner.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
656,I also assure you of my delegation’s full cooperation and commitment in reaching a n agreed outco me in Ka towice.,0,1,0,0,0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
658,"The report further indicates that li miting warming to 1.5oC is possible , provided immediate robust actions to reduce emissions are taken , and this should be done in accordance with the principle of common but differentiated responsibilities and respective capabilities.",1,0,0,0,0,1,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
659,We therefore urge Anne x I Parties to demonstrate leadership a nd raise their level of ambition to the scale req uired by science and equity.,0,0,1,0,0,1,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0
660,"It is alarming to note that, as we become more aware of the intrinsic need to combat climate change, our actions are not commensurate with the essential level of commitment to th e objectives agreed under the Convention and the Paris Agreement.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
661,"  Mr. President,  At local level, we are experiencing extreme weather events, p rolonged droughts and frequent floods are normal feature s of our climat e in Lesotho.",1,0,0,0,0,0,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
662,"The recent intense drought of the year 2015/2016 and the current El Nino , are rude remin der that climate change is real.",1,0,0,0,0,1,0.6666666666666666,1.0,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
667,Lesotho therefore invites development partners to invest in these initiatives.,1,0,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
668," In Pari s, the world laid down a blueprint of clear actions needed to address climat e change under the Paris Agreement.",1,0,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
670,"   The ‘Talanoa Dialogue’, inspired by the Pacific concept of constructive discussion, debate and story -telling, should con tinue here in Poland , to promote na tional climate actions needed to put the world on track to meet pre -2020 ambi tion and the long -term goals of the two -year old Paris Agreement.",0,1,0,0,0,1,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
671,"Mr. President,  In conclusion, we need commitments and united efforts on the on-going means of implementation in the form of financial resources, technology transfer and capacity building , for the period bey ond 2020 , to enable developing countries to implement their contributions.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
674," In the past 10 years I have witnessed both high expectations and soaring disappointments, great obstacles and even greater resolution by a handful of people, a global creative minority, that was determined to bring us, the policy and decision makers to Paris.",1,0,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
675,To bring us just to find out that Paris was but a start of a long race that will determine the fate of humanity.,1,0,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
676,"With their contagious passion, they helped us see beyond the banal priorities of next elections into the essential needs of this and next generations.",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
677," We are no longer running a race to win, but to survive as human species.",0,1,0,0,0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
679,"We have to make profound changes in our lifestyle, production, consumption and development.",0,1,0,0,0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
681,"Without eternal morality, we will have ephemeral humanity.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
685,But even that is not enough.,1,0,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
686,"As I speak here, many of my fellow citizens are breathing in some of the most polluted air in Europe.",1,0,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
687,"The path is narrow, and we need to stand shoulder to shoulder.",0,1,0,0,0,1,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
688,"We need to forge a circle of trust among politicians, scientists, entrepreneurs, educators, activists, because we are not racing against each other, but together as a team.",0,1,0,0,0,1,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
690,"It is necessary for the health of the people, especially the most vulnerable categories.",0,0,1,1,0,0,0.6666666666666666,1.0,0.6666666666666666,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
691,"So, our permanent commitment must be green growth and development and lower carbon emissions.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
692,But that is possible only if we create green jobs.,1,0,0,0,1,0,0.6666666666666666,0.6666666666666666,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
693,"Therefore, we support the Solidarity and Just Transition of the Silesia Declaration that deals with prequalification of workforce.",0,1,0,0,0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
695,"The guidelines must be clear, comprehensive but also flexible enough for every country to make assessments and to report on its advancement towards the global goal.",0,1,0,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
696,The Republic of Macedonia belongs to one of the most vulnerable regions in the world in terms of climate change.,1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
698,There must be a parity between mitigation and adaptation.,0,1,0,0,0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
699,This is especially important in the context of finance.,1,0,0,0,0,1,0.6666666666666666,1.0,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
700, The Republic of Macedonia remains dedicated to these efforts.,0,1,0,0,0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
701,"We need to run this race not to win, but to survive, not for ourselves, but for future generations.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
702, Thank you.,1,0,0,0,0,1,0.6666666666666666,1.0,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
703,"Mr. President , Malawi would like to share her Climate Talanoa experience.",1,0,0,0,0,1,0.6666666666666666,1.0,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
714," Projections , unfortunately, show that Southern Africa, Malawi inclusive, will continue to receive less precipitation as such droughts will be more frequent.",1,0,0,0,0,1,0.6666666666666666,1.0,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
715, Where are we?,1,0,0,0,0,0,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
717,But yet we are feeling the adverse effects.,1,0,0,0,0,0,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
720,"In addition, we are in the process of establishing a National Climate Change Fund to help position Malawi to leverage new streams of finance to invest in a more climate -resilient future, and encourage more ambition.",1,0,0,1,0,0,0.6666666666666666,0.6666666666666666,1.0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
722,The Government requests all coopera ting partners to assist in meeting the costs of this programme (US$20.5 million).,0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
723,  Where do we want to go?,1,0,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
724,"Under the available frameworks, Malawi aims at increasing climate resilience, improve food security, increase adaptive capacity of the vulnerable people, restore degraded ecosystems and landscapes, improve land use and promote climate -resilient agriculture renewable energy, and contribute to REDD+ actions .",0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
725,   How do we get there?,1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
726,"In order to achieve our targets , there are several things that are required to facilitate and catalyse transition to an inclusive, low -emission, and climate -resilient development.",1,0,0,0,1,0,0.6666666666666666,0.6666666666666666,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
728,"All forms of finance – public and private, domestic and international – are essential and they should be seen as complementary and mutually reinforcing Finance must be coupled wi th relevant technology tran sfer and capacity building for implementation of ambitious emission reduction targets.",0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
729,"As for Malawi, there is strong political will and commitment to achieve the set targets.",1,0,0,1,0,0,0.6666666666666666,0.6666666666666666,1.0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
730,"However, we also require political will and commitment by the international comm unity to achieve the objectives and targets we have all set and agreed in the various Climate Change Treaties.",0,0,1,0,1,0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
731, I thank you.,1,0,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
733,"On behalf of the Cambodian Delegation, I would like to express our appreciation to the governments of Spain and Chile as well as the UNFCCC Secretariat for making this important event possible, so that we could continue discussing the steps forward to address the pressing problems of climate change.",1,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
734,This year has aga in seen mounting scientific evidence of the impacts of climate change on agriculture and important biospheres critical to livelihoods and food security in vulnerable countries like Cambodia.,1,0,0,0,0,1,0.6666666666666666,1.0,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
735,The recent Special Reports by IPCC all underscore the need to act urgently and with more ambition.,0,1,0,0,0,1,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
736,"Cambodia supports efforts by the UN Secretary -General to promote enhanced climate action, and welcome the increased level of citizen mobilization for climate actions that we have seen around the world in 2019, particular ly the youth.",0,1,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0
737,"However, we remain gravely concerned that the level of commitments registered to date fall far short of what is needed to achieve the 1.5°C target, and put us on a path that would see dramatic consequences for the economies and societies of Least Developed Countries.",1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
738,"In this regard, Cambodia fully supports the Thimphu LDC Ministerial Communique issued last October.",1,0,0,0,0,1,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
739,"We expect this COP25 to complete the Paris Agreement implementation guidelines, including a strong set of rules for carbon marke ts under Article 6.",0,1,0,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
741,"Cambodia is committed to the Paris Agreement and has been doing its share, in line with the principle of common but differentiated responsibilities and respective capabilities.",0,1,0,0,0,1,0.6666666666666666,1.0,0.6666666666666666,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
749,Such an accreditation will enable the Cambodian G overnment to access and effectively channel climate finance to local governments for building verifiable climate change adaptation for the benefits of the most vulnerable populations .,0,1,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
750,"Cambodia has joined the NDC partnership this year and is committed to submitting an updated NDC in 2020, including concrete, costed plans to achieve our climate objectives, and an improved transparency framework.",1,0,0,0,1,0,0.6666666666666666,0.6666666666666666,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
752,"Despite these positive developments on our part, international climate finance is not yet at the required scale, particularly for adaptation, and remains difficult to access for the most climate vulnerable countries.",0,0,1,1,0,0,1.0,1.0,1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
753,"We call on develop ed countries to increase their contributions to financial mechanisms under the Convention, including GCF, LDCF and the Adaptation Fund.",0,0,1,0,0,1,0.6666666666666666,1.0,0.6666666666666666,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0
754,"We also call on the GCF board and secretariat to maintain their efforts to fast -track and simplify access to both readin ess and implementation finance for LDCs, particularly for adaptation.",0,0,1,0,0,1,0.6666666666666666,1.0,0.6666666666666666,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0
755,These are among what is basically required if the goals of the Paris Agreement as well as the Agenda 2030 are to be realised.,1,0,0,1,0,0,0.6666666666666666,0.6666666666666666,1.0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
758,"Madam President, Excellences , ladies and gentlemen,  1.",1,0,0,0,0,1,0.6666666666666666,1.0,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
760,We thank the people and Government of Spain for the excellent hosting of COP25 and the hospitality extended to me and my delegation.,1,0,0,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
761," Madam President, Excellences , ladies and gentlemen,  3.",1,0,0,0,0,0,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
763,Malaysia stands committed in addressing climate change under the Convention and delivering outcomes of the Paris Agreement .,0,1,0,0,0,1,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
765,We continue to nurture the Renewable Energy and Energy Efficiency Sector and have set a target of achieving 20% renewable energy by capacity in its generation mix by 2025 .,0,1,0,1,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
767," Madam President, Excellences , Ladies and Gentlemen ,  7.",1,0,0,0,0,0,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
768,"At this COP , Parties are being urged to raise ambitions .",1,0,0,0,1,0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
769,"In Malaysia ’s view, the key to unlocking this level of ambition lies squarely in Article 7 of the Convention.",1,0,0,0,0,1,0.6666666666666666,1.0,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
770,It hinges on the notion that equity and the principle of common -but differentiated responsibilit ies and respective capabilities.,1,0,0,0,0,1,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
771,We would like to recall that the Convention obliges developed country Parties to lead mitigation actions .,0,0,1,0,1,0,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
772,"Hence, we urge developed countries to fulfil their reporting obligations and enhance action s to fill emissions reduction and means of implementation gaps in the pre -2020 period.",0,0,1,0,1,0,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
773,"Additionally, the replenishment of the Green Climate Fund is of paramount importance .",0,0,1,1,0,0,0.6666666666666666,1.0,0.6666666666666666,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
774,"Ladies and gentlemen, Malaysia welcomes cooperation from all Parties and international agencies to augment our domestic climate actions.",0,1,0,0,0,1,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
775," Madam President, I end by reassuring you and all Parties, that Malaysia is committed to work constructively towards a successful COP -25.",0,1,0,0,1,0,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0
777,"Madam President,ExcellenciesI bring you the warm greetings from the people of the Republic of Mauritius.",1,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
778,"Allow me, at the very outset to congratulate Her Excellency Ms. CarolinaSchmidt, the Minister of Environment of Chile, for her election as Presidentof the COP25.",1,0,0,0,0,1,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
779,I wish to take this opportunity to place on record our heartfeltthanks to the Kingdom of Spain for hosting this august event in this culturalrich and historic city of Madrid.,1,0,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
780,"Madam President,The Republic of Mauritius wishes to associate itself with the statementsdelivered by the distinguished representative of the State of Palestine onbehalf of the ‘Group 77 and China’, by the distinguished representative ofthe Arab Republic of Egypt on behalf of the ‘Africa Group’ and by thedistinguished representative of the Republic of Belize on behalf of the‘Alliance of Small Island States’.",1,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
781,"Madam President, in 2015, we unanimously agreed to adopt the ParisAgreement.",1,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
782,We were convinced that collective effort would bring down theglobal greenhouse gas emissions to save our planet.,1,0,0,0,0,1,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
783,The peoples aroundthe world pin much hope on the Paris Agreement as a way out of theexistential threats facing the most vulnerable countries.,1,0,0,0,0,1,1.0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
785,"The world is already heading on apathway of 3 degree Celsius global temperature rise, with disastrousconsequences for millions of vulnerable people around the globe and moreparticularly the SIDS and Africa.",1,0,0,0,0,1,0.6666666666666666,1.0,0.6666666666666666,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
788,One concrete example is category 5 Hurricane Dorianwhich caused tremendous havoc in the Small Island State of Bahamas andwhich is still haunting our memories.,1,0,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
789,The impacts of climate change on our populations are gaining severity yearby year.,1,0,0,1,0,0,0.6666666666666666,1.0,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
